Base Word;Translate (uzbek);Guideword;Level;Part of Speech;Topic;Details;
look forward to sth/doing sth;;LETTER;B2;phrasal verb;communication;Details;
Don't ask!;;;B2;phrase;communication;Details;
Don't ask me;;;B2;phrase;communication;Details;
Who cares?;;;B2;phrase;communication;Details;
fair enough;;;B2;phrase;communication;Details;
a little;;;B2;phrase;describing things;Details;
an awful lot (of sth);;;B2;phrase;describing things;Details;
great big/long, etc.;;;B2;phrase;describing things;Details;
not half as good/bad/exciting, etc.;;;B2;phrase;describing things;Details;
masses;;;B2;phrase;describing things;Details;
go for sth;;TRY TO GET;B2;phrasal verb;people: actions;Details;
mess up sth or mess sth up;;;B2;phrasal verb;people: actions;Details;
drive sb mad/crazy, etc.;;;B2;phrase;people: personality;Details;
at your convenience;;;B2;phrase;;Details;
in view of sth;;;B2;phrase;;Details;
not/never get anywhere;;;B2;phrase;;Details;
can't be bothered;;;B2;phrase;;Details;
no end;;;B2;phrase;;Details;
I expect;;;B2;phrase;;Details;
can't/couldn't get over sth;;;B2;phrase;;Details;
hundreds;;;B2;phrase;;Details;
millions;;;B2;phrase;;Details;
be over the moon;;IDIOM;B2;phrase;;Details;
capable of sth/doing sth;;;B2;phrase;people: personality;Details;
be ashamed of sb;;;B2;phrase;people: personality;Details;
a handful of;;;B2;phrase;describing things;Details;
the following;;;B2;phrase;communication;Details;
In conclusion;;;B2;phrase;communication;Details;
be under the impression;;;B2;phrase;people: personality;Details;
not exactly;;;B2;phrase;communication;Details;
Yours faithfully;;;B2;phrase;communication;Details;
be conscious of/that;;;B2;phrase;people: personality;Details;
arts;;;B2;phrase;arts and media;Details;
the charts;;;B2;phrase;arts and media;Details;
burn out;;;B2;phrasal verb;body and health;Details;
care for sb/sth;;;B2;phrasal verb;body and health;Details;
come down with sth;;;B2;phrasal verb;body and health;Details;
get over sth/sb;;GET BETTER;B2;phrasal verb;body and health;Details;
go down with sth;;;B2;phrasal verb;body and health;Details;
call in sick;;;B2;phrase;body and health;Details;
be expecting (a baby);;;B2;phrase;body and health;Details;
lose your voice;;;B2;phrase;body and health;Details;
bring up sth or bring sth up;;;B2;phrasal verb;communication;Details;
burst out;;LAUGH/CRY;B2;phrasal verb;communication;Details;
catch up;;;B2;phrasal verb;communication;Details;
chat sb up or chat up sb;;;B2;phrasal verb;communication;Details;
clear up sth or clear sth up;;;B2;phrasal verb;communication;Details;
come up;;BE MENTIONED;B2;phrasal verb;communication;Details;
come up with sth;;;B2;phrasal verb;communication;Details;
get across sth or get sth across;;;B2;phrasal verb;communication;Details;
give away sth or give sth away;;SECRET;B2;phrasal verb;communication;Details;
go ahead;;ALLOW;B2;phrasal verb;communication;Details;
go on;;TALK AGAIN;B2;phrasal verb;communication;Details;
look at sth;;READ;B2;phrasal verb;communication;Details;
look through sth;;;B2;phrasal verb;communication;Details;
make up sth or make sth up;;;B2;phrasal verb;communication;Details;
in actual fact;;;B2;phrase;communication;Details;
all in all;;;B2;phrase;communication;Details;
among other things;;;B2;phrase;communication;Details;
as for;;;B2;phrase;communication;Details;
as a matter of fact;;;B2;phrase;communication;Details;
as follows;;;B2;phrase;communication;Details;
as far as I know;;;B2;phrase;communication;Details;
aside from sth;;;B2;phrase;communication;Details;
at least;;;B2;phrase;communication;Details;
on balance;;;B2;phrase;communication;Details;
to begin with;;GIVE REASON;B2;phrase;communication;Details;
in brief;;;B2;phrase;communication;Details;
be none of sb's business;;;B2;phrase;communication;Details;
by far;;;B2;phrase;communication;Details;
in any case;;;B2;phrase;communication;Details;
in that case;;;B2;phrase;communication;Details;
catch sb's attention, interest, etc.;;;B2;phrase;communication;Details;
change the subject;;;B2;phrase;communication;Details;
go into detail/s;;;B2;phrase;communication;Details;
even if;;;B2;phrase;communication;Details;
even though;;;B2;phrase;communication;Details;
the fact (of the matter) is;;;B2;phrase;communication;Details;
as far as sb is concerned;;;B2;phrase;communication;Details;
as far as sth is concerned;;;B2;phrase;communication;Details;
in general;;;B2;phrase;communication;Details;
get sb/sth to do sth;;;B2;phrase;communication;Details;
it goes without saying;;;B2;phrase;communication;Details;
it's a good thing;;;B2;phrase;communication;Details;
Good for you!;;;B2;phrase;communication;Details;
get hold of sth/sb;;;B2;phrase;communication;Details;
in other words;;;B2;phrase;communication;Details;
in writing;;;B2;phrase;communication;Details;
in response to;;;B2;phrase;communication;Details;
judging by/from;;;B2;phrase;communication;Details;
keep notes/records, etc.;;;B2;phrase;communication;Details;
I know;;;B2;phrase;communication;Details;
you never know;;;B2;phrase;communication;Details;
to (the best of) my knowledge;;;B2;phrase;communication;Details;
last but not least;;;B2;phrase;communication;Details;
lose touch;;;B2;phrase;communication;Details;
Dear Madam;;;B2;phrase;communication;Details;
your native language/tongue;;;B2;phrase;communication;Details;
get away with sth;;;B2;phrasal verb;crime;Details;
let sb off or let off sb;;;B2;phrasal verb;crime;Details;
against the law;;;B2;phrase;crime;Details;
break the law;;;B2;phrase;crime;Details;
the law;;;B2;phrase;crime;Details;
on average;;;B2;phrase;describing things;Details;
a good/great deal;;;B2;phrase;describing things;Details;
one metre/6 ft, etc. deep;;;B2;phrase;describing things;Details;
a great deal;;;B2;phrase;describing things;Details;
in two/half;;;B2;phrase;describing things;Details;
in all;;;B2;phrase;describing things;Details;
more or less;;;B2;phrase;describing things;Details;
a mass of sth;;;B2;phrase;describing things;Details;
more and more;;;B2;phrase;describing things;Details;
get through sth;;SUCCEED;B2;phrasal verb;education;Details;
go off;;FOOD;B2;phrasal verb;food and drink;Details;
live on sth;;FOOD;B2;phrasal verb;food and drink;Details;
an army/prison/refugee, etc. camp;;;B2;phrase;homes and buildings;Details;
come down;;LOWER LEVEL;B2;phrasal verb;money;Details;
sb's finances;;;B2;phrase;money;Details;
clear up;;;B2;phrasal verb;natural world;Details;
the atmosphere;;;B2;phrase;natural world;Details;
back up sb or back sb up;;SUPPORT;B2;phrasal verb;people: actions;Details;
beat up sb or beat sb up;;;B2;phrasal verb;people: actions;Details;
blow up sth or blow sth up;;;B2;phrasal verb;people: actions;Details;
break through sth;;;B2;phrasal verb;people: actions;Details;
burst into sth;;ENTER SUDDENLY;B2;phrasal verb;people: actions;Details;
call back;;;B2;phrasal verb;people: actions;Details;
call in;;;B2;phrasal verb;people: actions;Details;
call off sth or call sth off;;NOT HAPPEN;B2;phrasal verb;people: actions;Details;
catch up (sb) or catch (sb) up;;REACH SOMEONE;B2;phrasal verb;people: actions;Details;
catch up on/with sth;;;B2;phrasal verb;people: actions;Details;
clear up (sth) or clear (sth) up;;MAKE TIDY;B2;phrasal verb;people: actions;Details;
come across sb/sth;;;B2;phrasal verb;people: actions;Details;
cut across sth;;DIRECTION;B2;phrasal verb;people: actions;Details;
cut down sth or cut sth down;;REMOVE;B2;phrasal verb;people: actions;Details;
do up sth or do sth up;;;B2;phrasal verb;people: actions;Details;
follow up sth or follow sth up;;;B2;phrasal verb;people: actions;Details;
get at sth;;;B2;phrasal verb;people: actions;Details;
get down to sth;;;B2;phrasal verb;people: actions;Details;
get out of sth/doing sth;;;B2;phrasal verb;people: actions;Details;
get round to sth;;;B2;phrasal verb;people: actions;Details;
get up;;;B2;phrasal verb;people: actions;Details;
give up (sth/doing sth) or give (sth) up;;;B2;phrasal verb;people: actions;Details;
hand over sb/sth or hand sb/sth over;;;B2;phrasal verb;people: actions;Details;
help out (sb) or help (sb) out;;;B2;phrasal verb;people: actions;Details;
hurry up sb/sth or hurry sb/sth up;;;B2;phrasal verb;people: actions;Details;
keep (sb/sth) back;;;B2;phrasal verb;people: actions;Details;
keep down sth or keep sth down;;;B2;phrasal verb;people: actions;Details;
keep sth off (sb/sth);;;B2;phrasal verb;people: actions;Details;
knock sth down;;;B2;phrasal verb;people: actions;Details;
knock sth/sb over;;;B2;phrasal verb;people: actions;Details;
leave out sb/sth or leave sb/sth out;;;B2;phrasal verb;people: actions;Details;
let out sb/sth or let sb/sth out;;;B2;phrasal verb;people: actions;Details;
line (sb/sth) up or line up (sb/sth);;;B2;phrasal verb;people: actions;Details;
lock in sb or lock sb in;;;B2;phrasal verb;people: actions;Details;
lock out sb or lock sb out;;;B2;phrasal verb;people: actions;Details;
look into sth;;;B2;phrasal verb;people: actions;Details;
look out for sb/sth;;;B2;phrasal verb;people: actions;Details;
make for sth;;;B2;phrasal verb;people: actions;Details;
make sth into sth;;;B2;phrasal verb;people: actions;Details;
bounce along/around/into, etc.;;;B2;phrase;people: actions;Details;
break a record;;;B2;phrase;people: actions;Details;
bump against/into sth;;;B2;phrase;people: actions;Details;
take charge;;;B2;phrase;people: actions;Details;
chase sb/sth away/off/out, etc.;;;B2;phrase;people: actions;Details;
climb into/out of/through, etc.;;;B2;phrase;people: actions;Details;
dig a hole/tunnel;;;B2;phrase;people: actions;Details;
do damage/harm, etc.;;;B2;phrase;people: actions;Details;
draw into/out/away, etc.;;;B2;phrase;people: actions;Details;
fail to do sth;;;B2;phrase;people: actions;Details;
fasten sth on/to/together, etc.;;;B2;phrase;people: actions;Details;
set sb/sth free;;;B2;phrase;people: actions;Details;
gaze at/into/out of, etc.;;;B2;phrase;people: actions;Details;
get to do sth;;;B2;phrase;people: actions;Details;
glance at/over/through, etc.;;;B2;phrase;people: actions;Details;
head back/down/towards, etc.;;;B2;phrase;people: actions;Details;
catch/get/grab/take hold of sth/sb;;;B2;phrase;people: actions;Details;
do a good/excellent, etc. job;;;B2;phrase;people: actions;Details;
let sb/sth in/past/through, etc.;;;B2;phrase;people: actions;Details;
lock sth/sb away/in, etc.;;;B2;phrase;people: actions;Details;
(be) in your eighties;;;B2;phrase;people: appearance;Details;
the elder;;;B2;phrase;people: appearance;Details;
the eldest;;;B2;phrase;people: appearance;Details;
(be) in your fifties;;;B2;phrase;people: appearance;Details;
(be) in your forties;;;B2;phrase;people: appearance;Details;
believe in sth/doing sth;;;B2;phrasal verb;people: personality;Details;
be/get carried away;;;B2;phrasal verb;people: personality;Details;
chill out;;;B2;phrasal verb;people: personality;Details;
cool down/off (sb/sth) or cool (sb/sth) down/off;;BECOME CALMER;B2;phrasal verb;people: personality;Details;
face up to sth;;;B2;phrasal verb;people: personality;Details;
figure out sth/sb or figure sth/sb out;;;B2;phrasal verb;people: personality;Details;
get sb down;;;B2;phrasal verb;people: personality;Details;
go off sth/sb;;;B2;phrasal verb;people: personality;Details;
identify with sb/sth;;;B2;phrasal verb;people: personality;Details;
let sb down or let down sb;;;B2;phrasal verb;people: personality;Details;
live for sth/sb;;;B2;phrasal verb;people: personality;Details;
look down on sb;;;B2;phrasal verb;people: personality;Details;
look up to sb;;;B2;phrasal verb;people: personality;Details;
dare (to) do sth;;;B2;phrase;people: personality;Details;
deep down;;;B2;phrase;people: personality;Details;
can't face sb/sth/doing sth;;;B2;phrase;people: personality;Details;
be familiar with sth/sb;;;B2;phrase;people: personality;Details;
be in favour of sth;;;B2;phrase;people: personality;Details;
feel different/strange, etc.;;;B2;phrase;people: personality;Details;
fill sb with anger/joy/pride, etc.;;;B2;phrase;people: personality;Details;
get the feeling/idea/impression, etc.;;;B2;phrase;people: personality;Details;
get on sb's nerves;;;B2;phrase;people: personality;Details;
go red;;;B2;phrase;people: personality;Details;
be hard on sb;;;B2;phrase;people: personality;Details;
in honour of sb/sth;;;B2;phrase;people: personality;Details;
in good/high/low, etc. spirits;;;B2;phrase;people: personality;Details;
know better (than to do sth);;;B2;phrase;people: personality;Details;
lose interest/patience, etc.;;;B2;phrase;people: personality;Details;
lose your temper;;;B2;phrase;people: personality;Details;
cheat on sb;;;B2;phrasal verb;relationships;Details;
depend on/upon sb/sth;;RELY;B2;phrasal verb;relationships;Details;
hit it off;;;B2;phrasal verb;relationships;Details;
live together;;;B2;phrasal verb;relationships;Details;
live with sb;;;B2;phrasal verb;relationships;Details;
keep sb company;;;B2;phrase;relationships;Details;
break sb's heart;;IDIOM;B2;phrase;relationships;Details;
bring out sth or bring sth out;;;B2;phrasal verb;shopping;Details;
give in;;ADMIT DEFEAT;B2;phrasal verb;shopping;Details;
in stock;;;B2;phrase;shopping;Details;
get away;;ESCAPE;B2;phrasal verb;travel;Details;
keep up (with sb/sth);;SAME SPEED;B2;phrasal verb;travel;Details;
first/second/third, etc. gear;;;B2;phrase;travel;Details;
lead into/to/towards, etc.;;;B2;phrase;travel;Details;
act as sth;;;B2;phrasal verb;work;Details;
on/off duty;;;B2;phrase;work;Details;
keep sb amused;;;B2;phrase;;Details;
a balanced diet/meal;;;B2;phrase;;Details;
be/get involved (in/with sth);;;B2;phrase;;Details;
make no difference/not make any difference;;;B2;phrase;;Details;
on condition that;;;B2;phrase;;Details;
in connection with sth;;;B2;phrase;;Details;
take sth into consideration;;;B2;phrase;;Details;
in sb's direction;;;B2;phrase;;Details;
add to sth;;;B2;phrasal verb;;Details;
agree with sth;;;B2;phrasal verb;;Details;
back up (sth) or back (sth) up;;;B2;phrasal verb;;Details;
break off (sth) or break (sth) off;;;B2;phrasal verb;;Details;
break out;;;B2;phrasal verb;;Details;
burn down (sth) or burn (sth) down;;;B2;phrasal verb;;Details;
burn up sth or burn sth up;;;B2;phrasal verb;;Details;
calm down (sb) or calm (sb) down;;;B2;phrasal verb;;Details;
cheer up (sb) or cheer (sb) up;;;B2;phrasal verb;;Details;
close down (sth) or close (sth) down;;;B2;phrasal verb;;Details;
come along;;ARRIVE;B2;phrasal verb;;Details;
come out;;INFORMATION;B2;phrasal verb;;Details;
come to sth;;TOTAL;B2;phrasal verb;;Details;
count on sb;;;B2;phrasal verb;;Details;
count on sth;;;B2;phrasal verb;;Details;
date back;;;B2;phrasal verb;;Details;
date from sth;;;B2;phrasal verb;;Details;
deal with sb;;;B2;phrasal verb;;Details;
die out;;;B2;phrasal verb;;Details;
do without (sb/sth);;;B2;phrasal verb;;Details;
eat up (sth) or eat (sth) up;;;B2;phrasal verb;;Details;
fade away;;;B2;phrasal verb;;Details;
fall apart;;BREAK;B2;phrasal verb;;Details;
fall for sb;;;B2;phrasal verb;;Details;
fall out;;;B2;phrasal verb;;Details;
fall through;;;B2;phrasal verb;;Details;
finish with sb;;;B2;phrasal verb;;Details;
fit in with sth;;SUITABLE;B2;phrasal verb;;Details;
focus (sth) on/upon sb/sth;;;B2;phrasal verb;;Details;
get in;;BE CHOSEN;B2;phrasal verb;;Details;
get into sth;;BE CHOSEN;B2;phrasal verb;;Details;
get on with sth;;;B2;phrasal verb;;Details;
get to;;;B2;phrasal verb;;Details;
go by;;TIME;B2;phrasal verb;;Details;
go over sth;;;B2;phrasal verb;;Details;
go through sth;;EXPERIENCE;B2;phrasal verb;;Details;
be heading for sth;;;B2;phrasal verb;;Details;
have heard of sb/sth;;;B2;phrasal verb;;Details;
heat up sth or heat sth up;;;B2;phrasal verb;;Details;
keep (sb/sth) away;;;B2;phrasal verb;;Details;
keep to sth;;;B2;phrasal verb;;Details;
key in sth or key sth in;;;B2;phrasal verb;;Details;
know of sth/sb;;;B2;phrasal verb;;Details;
lead to sth;;;B2;phrasal verb;;Details;
live up to sth;;;B2;phrasal verb;;Details;
log in/on;;;B2;phrasal verb;;Details;
log off/out;;;B2;phrasal verb;;Details;
look back;;;B2;phrasal verb;;Details;
make out sth/sb or make sth/sb out;;;B2;phrasal verb;;Details;
make up for sth;;;B2;phrasal verb;;Details;
miss out;;;B2;phrasal verb;;Details;
mix up sb/sth or mix sb/sth up;;;B2;phrasal verb;;Details;
accept responsibility/blame;;;B2;phrase;;Details;
take account of sth;;;B2;phrase;;Details;
take into account sth;;;B2;phrase;;Details;
on account of sth;;;B2;phrase;;Details;
take advantage of sb/sth;;;B2;phrase;;Details;
all over again;;;B2;phrase;;Details;
yet again;;;B2;phrase;;Details;
be aimed at sb;;;B2;phrase;;Details;
the air;;;B2;phrase;;Details;
all of a sudden;;;B2;phrase;;Details;
all along;;;B2;phrase;;Details;
all over the place;;;B2;phrase;;Details;
leave sb alone;;;B2;phrase;;Details;
along with sb/sth;;;B2;phrase;;Details;
among the best/worst/biggest, etc.;;;B2;phrase;;Details;
or anything;;;B2;phrase;;Details;
anything like;;;B2;phrase;;Details;
be around;;;B2;phrase;;Details;
as a result of sth;;;B2;phrase;;Details;
as a whole;;;B2;phrase;;Details;
as if/as though;;;B2;phrase;;Details;
be associated with sth;;;B2;phrase;;Details;
at all costs;;;B2;phrase;;Details;
at fault;;;B2;phrase;;Details;
at risk;;;B2;phrase;;Details;
be attracted to sb;;;B2;phrase;;Details;
be based at/in/etc.;;;B2;phrase;;Details;
bear (sb/sth) in mind;;;B2;phrase;;Details;
on behalf of sb or on sb's behalf;;;B2;phrase;;Details;
beyond my/our, etc. control;;;B2;phrase;;Details;
American/Italian, etc. by birth;;;B2;phrase;;Details;
go blank;;;B2;phrase;;Details;
bound to do sth;;;B2;phrase;;Details;
break an agreement/promise, etc.;;;B2;phrase;;Details;
a broken heart;;;B2;phrase;;Details;
by heart;;;B2;phrase;;Details;
day by day/little by little/one by one, etc.;;;B2;phrase;;Details;
be the case;;;B2;phrase;;Details;
a certain;;;B2;phrase;;Details;
be coming up;;;B2;phrase;;Details;
common knowledge;;;B2;phrase;;Details;
compared to/with sb/sth;;;B2;phrase;;Details;
consider sb/sth (to be) sth;;;B2;phrase;;Details;
on the contrary;;;B2;phrase;;Details;
beyond your/out of control;;;B2;phrase;;Details;
under control;;;B2;phrase;;Details;
take control;;;B2;phrase;;Details;
could have;;;B2;phrase;;Details;
couldn't have;;;B2;phrase;;Details;
in due course;;;B2;phrase;;Details;
in those days;;;B2;phrase;;Details;
a deep sleep;;;B2;phrase;;Details;
deliver a speech/talk, etc.;;;B2;phrase;;Details;
in depth;;;B2;phrase;;Details;
be designed for/to do sth;;;B2;phrase;;Details;
despite the fact that;;;B2;phrase;;Details;
be a disgrace;;;B2;phrase;;Details;
be/have to do with sth;;;B2;phrase;;Details;
draw a conclusion;;;B2;phrase;;Details;
draw near/close;;;B2;phrase;;Details;
earn a/your living;;;B2;phrase;;Details;
the eighties;;;B2;phrase;;Details;
either side/end, etc.;;;B2;phrase;;Details;
or else;;;B2;phrase;;Details;
for hours/days, etc. on end;;;B2;phrase;;Details;
put an end to sth;;;B2;phrase;;Details;
strangely enough;;;B2;phrase;;Details;
ever so;;;B2;phrase;;Details;
be/mean everything;;;B2;phrase;;Details;
failure to do sth;;;B2;phrase;;Details;
the fifties;;;B2;phrase;;Details;
at first sight;;;B2;phrase;;Details;
in the first place;;;B2;phrase;;Details;
fall flat on your face;;;B2;phrase;;Details;
for the moment;;;B2;phrase;;Details;
for once;;;B2;phrase;;Details;
for real;;;B2;phrase;;Details;
forget it;;;B2;phrase;;Details;
the former;;;B2;phrase;;Details;
the forties;;;B2;phrase;;Details;
from side to side;;;B2;phrase;;Details;
from time to time;;;B2;phrase;;Details;
a week/six months/ten years, etc. from now;;;B2;phrase;;Details;
in the near future;;;B2;phrase;;Details;
get rid of sth;;;B2;phrase;;Details;
take sb/sth for granted;;;B2;phrase;;Details;
take it for granted;;;B2;phrase;;Details;
grow tired/old/calm, etc.;;;B2;phrase;;Details;
with all your heart;;;B2;phrase;;Details;
here and there;;;B2;phrase;;Details;
however cold/difficult/slowly, etc.;;;B2;phrase;;Details;
if so;;;B2;phrase;;Details;
as if;;;B2;phrase;;Details;
in season;;;B2;phrase;;Details;
in secret;;;B2;phrase;;Details;
in person;;;B2;phrase;;Details;
in place of sth;;;B2;phrase;;Details;
in practice;;;B2;phrase;;Details;
in private;;;B2;phrase;;Details;
in progress;;;B2;phrase;;Details;
in relation to sth;;;B2;phrase;;Details;
in this respect/in many respects;;;B2;phrase;;Details;
in a row;;;B2;phrase;;Details;
in turn;;;B2;phrase;;Details;
inside out;;;B2;phrase;;Details;
it's sb/sth;;;B2;phrase;;Details;
in itself;;;B2;phrase;;Details;
just as;;;B2;phrase;;Details;
keep sb waiting;;;B2;phrase;;Details;
keep a/your promise;;;B2;phrase;;Details;
keep sb/sth in mind;;;B2;phrase;;Details;
a working knowledge of sth;;;B2;phrase;;Details;
the last person/thing, etc.;;;B2;phrase;;Details;
the last;;;B2;phrase;;Details;
the day/week/year, etc. before last;;;B2;phrase;;Details;
the latter;;;B2;phrase;;Details;
lead a busy/normal/quiet, etc. life;;;B2;phrase;;Details;
let me/us;;;B2;phrase;;Details;
like mad;;;B2;phrase;;Details;
little by litte;;;B2;phrase;;Details;
before (very/too) long;;;B2;phrase;;Details;
in the long term;;;B2;phrase;;Details;
look as if/as though;;;B2;phrase;;Details;
the look of sb/sth;;;B2;phrase;;Details;
lose your life;;;B2;phrase;;Details;
lose track;;;B2;phrase;;Details;
the main thing;;;B2;phrase;;Details;
manners;;;B2;phrase;;Details;
no matter how/what/when, etc.;;;B2;phrase;;Details;
may have;;;B2;phrase;;Details;
may as well;;;B2;phrase;;Details;
in the meantime;;;B2;phrase;;Details;
in the middle of nowhere;;;B2;phrase;;Details;
might have;;;B2;phrase;;Details;
might as well;;;B2;phrase;;Details;
no need;;;B2;phrase;;Details;
be in need of sth;;;B2;phrase;;Details;
a pile of/ piles of sth;;;B2;phrase;describing things;Details;
tons of sth;;;B2;phrase;describing things;Details;
in/with regard to sth;;;B2;phrase;;Details;
require sb to do sth;;;B2;phrase;;Details;
keep in shape;;;B2;phrase;body and health;Details;
keep/break a promise;;;B2;phrase;communication;Details;
worst of all;;;B2;phrase;communication;Details;
put pressure on sb;;;B2;phrase;communication;Details;
raise a question/subject, etc.;;;B2;phrase;communication;Details;
take sb's word for it;;;B2;phrase;communication;Details;
take milk/sugar, etc.;;;B2;phrase;food and drink;Details;
place sth in/on, etc.;;;B2;phrase;people: actions;Details;
plant a bomb;;;B2;phrase;people: actions;Details;
rub sth into/on, etc.;;;B2;phrase;people: actions;Details;
take sb's place;;;B2;phrase;people: actions;Details;
wipe sth away/from/off, etc.;;;B2;phrase;people: actions;Details;
steady/strong nerves;;;B2;phrase;people: personality;Details;
can't take sth;;;B2;phrase;people: personality;Details;
take sth/sb seriously;;;B2;phrase;people: personality;Details;
take pleasure/pride/an interest, etc.;;;B2;phrase;people: personality;Details;
be tempted;;;B2;phrase;people: personality;Details;
on offer;;;B2;phrase;shopping;Details;
first/second/third/final, etc., round;;;B2;phrase;shopping;Details;
in stock/out of stock;;;B2;phrase;shopping;Details;
the wheel;;;B2;phrase;travel;Details;
take/accept/claim responsibility for sth;;;B2;phrase;;Details;
the pros and cons;;;B2;phrase;;Details;
roots;;;B2;phrase;;Details;
in the long run;;;B2;phrase;;Details;
no sign of sb/sth;;;B2;phrase;;Details;
a stream of sth;;;B2;phrase;;Details;
a short/ten-minute, etc. walk;;;B2;phrase;;Details;
(the) West;;;B2;phrase;;Details;
in good/bad, etc. shape;;;B2;phrase;;Details;
in ... terms/in terms of sth;;;B2;phrase;;Details;
the perfect (tense);;;B2;phrase;;Details;
be said to be;;;B2;phrase;;Details;
seize a chance/opportunity;;;B2;phrase;;Details;
take the/this opportunity to do sth;;;B2;phrase;;Details;
be trapped;;;B2;phrase;;Details;
to start with;;;B2;phrase;;Details;
with/in reference to sth;;;B2;phrase;communication;Details;
with respect to sth;;;B2;phrase;communication;Details;
Dear Sir;;;B2;phrase;communication;Details;
keep your mouth shut;;;B2;phrase;communication;Details;
the thing is...;;;B2;phrase;communication;Details;
sort of;;;B2;phrase;describing things;Details;
pop in/out/over, etc.;;;B2;phrase;people: actions;Details;
wish to do sth;;;B2;phrase;people: personality;Details;
be sick of sth;;;B2;phrase;people: personality;Details;
stick together;;;B2;phrasal verb;relationships;Details;
remain at/in/with, etc.;;;B2;phrase;;Details;
pretty much/well;;;B2;phrase;;Details;
thousands;;;B2;phrase;;Details;
be a pain;;IDIOM;B2;phrase;;Details;
unusually big/strong/good,etc.;;;B2;phrase;describing things;Details;
be unfamiliar with sth;;;B2;phrase;people: personality;Details;
be obsessed by/with sb/sth;;;B2;phrase;people: personality;Details;
be responsible for sth/doing sth;;;B2;phrase;crime;Details;
relations;;;B2;phrase;relationships;Details;
relatively good/bad/cheap, etc.;;;B2;phrase;communication;Details;
reasonably good/successful/well, etc.;;;B2;phrase;describing things;Details;
take sb/sth seriously;;;B2;phrase;people: personality;Details;
the press;;;B2;phrase;arts and media;Details;
pass out;;;B2;phrasal verb;body and health;Details;
throw up (sth) or throw (sth) up;;;B2;phrasal verb;body and health;Details;
sit up/stand up straight;;;B2;phrase;body and health;Details;
upset stomach;;;B2;phrase;body and health;Details;
note down sth or note sth down;;;B2;phrasal verb;communication;Details;
pick on sb;;;B2;phrasal verb;communication;Details;
point out sth or point sth out;;;B2;phrasal verb;communication;Details;
put down sb or put sb down;;;B2;phrasal verb;communication;Details;
read out sth or read sth out;;;B2;phrasal verb;communication;Details;
read over/through sth or read sth over/through;;;B2;phrasal verb;communication;Details;
refer to sb/sth;;TALK OR WRITE;B2;phrasal verb;communication;Details;
rub out sth or rub sth out;;;B2;phrasal verb;communication;Details;
set out sth or set sth out;;;B2;phrasal verb;communication;Details;
shut (sb) up;;;B2;phrasal verb;communication;Details;
speak up;;;B2;phrasal verb;communication;Details;
stand for sth;;LETTERS;B2;phrasal verb;communication;Details;
stand up for sth/sb;;;B2;phrasal verb;communication;Details;
sum up (sth/sb) or sum (sth/sb) up;;;B2;phrasal verb;communication;Details;
talk sb into sth/doing sth;;;B2;phrasal verb;communication;Details;
talk over sth or talk sth over;;;B2;phrasal verb;communication;Details;
tell off sb or tell sb off;;;B2;phrasal verb;communication;Details;
turn down sb/sth or turn sb/sth down;;;B2;phrasal verb;communication;Details;
turn to sb/sth;;;B2;phrasal verb;communication;Details;
watch out;;;B2;phrasal verb;communication;Details;
not at all;;;B2;phrase;communication;Details;
I only hope (that) ... /I only wish ... (that);;;B2;phrase;communication;Details;
owe sb an apology/explanation/favour, etc.;;;B2;phrase;communication;Details;
the point;;;B2;phrase;communication;Details;
protest (about/against/at sth);;;B2;phrase;communication;Details;
push (sb) for sth/to do sth;;;B2;phrase;communication;Details;
reach a decision/agreement/conclusion, etc.;;;B2;phrase;communication;Details;
generally/personally, etc. speaking;;;B2;phrase;communication;Details;
come/get straight to the point;;;B2;phrase;communication;Details;
What ...for?;;;B2;phrase;communication;Details;
what's/what is more;;;B2;phrase;communication;Details;
no wonder;;;B2;phrase;communication;Details;
have a word (with sb);;;B2;phrase;communication;Details;
others;;;B2;phrase;describing things;Details;
be out of sth;;;B2;phrase;describing things;Details;
somewhere around/between, etc.;;;B2;phrase;describing things;Details;
not a single thing;;;B2;phrase;describing things;Details;
worse and worse;;;B2;phrase;describing things;Details;
pay off sth or pay sth off;;;B2;phrasal verb;money;Details;
put sth aside;;SAVE MONEY;B2;phrasal verb;money;Details;
standard of living;;;B2;phrase;money;Details;
pack up (sth) or pack (sth) up;;;B2;phrasal verb;people: actions;Details;
pass around/round sth or pass sth around/round;;;B2;phrasal verb;people: actions;Details;
run away;;;B2;phrasal verb;people: actions;Details;
run into sb;;;B2;phrasal verb;people: actions;Details;
see to sth/sb;;;B2;phrasal verb;people: actions;Details;
set up sth or set sth up;;EVENT/ACTIVITY;B2;phrasal verb;people: actions;Details;
settle down;;FEEL COMFORTABLE;B2;phrasal verb;people: actions;Details;
slow (sb/sth) down/up or slow down/up (sb/sth);;;B2;phrasal verb;people: actions;Details;
slow down;;;B2;phrasal verb;people: actions;Details;
sort out sth or sort sth out;;SOLVE PROBLEM;B2;phrasal verb;people: actions;Details;
spread out;;;B2;phrasal verb;people: actions;Details;
squeeze (sb/sth) in/squeeze (sb/sth) into sth;;;B2;phrasal verb;people: actions;Details;
stand back;;;B2;phrasal verb;people: actions;Details;
stay out;;;B2;phrasal verb;people: actions;Details;
stick to sth;;;B2;phrasal verb;people: actions;Details;
take sb around/round (sth/swh);;;B2;phrasal verb;people: actions;Details;
take away sth or take sth away;;NUMBERS;B2;phrasal verb;people: actions;Details;
